area,date,description,price,size
 (flushing),1/15/2020 15:39,3 bedroom 1.5 bathroom- Flushing,"$2,380 ",3br -
 (WHITESTONE),1/15/2020 15:15,"BEAUTIFUL 1BED WITH NEW KIT, BIG LIV/BED, HEAT INC. CLOSE PARK.","$1,595 ",1br -
 (Flushing @ Main St. 7 Train),1/15/2020 15:11,Massive 4BR 2 Full Bath Apt in Great Flushing Location!,"$2,599 ",4br -
 (Briarwood),1/15/2020 15:06,"3 Bedrooms 1.5 Bath Brand New , Near F. Trains","$2,750 ",3br -
 (FLUSHING),1/15/2020 14:59,BEAUTIFUL 1BED WITH HEAT INC. CLOSE LIRR STATION. PARKING AVAILABLE.,"$1,595 ",1br -
 (Rosedale),1/15/2020 14:42,Apartment for rent,"$1,250 ",1br -
 (JACKSON HTS/ELMHURTS),1/15/2020 14:35,"EXTRA BIG 3fl./balcon,2 full banos,Elmhurts ave./Roosevelt ave.","$2,800 ",3br -
 (Forest Hills),1/15/2020 14:28,FOREST HILLS RENOVATED 1BR/1BTH IN LUXURY BUILDING $2199,"$2,199 ","1br -
                    750ft"
 (Williamsburg),1/15/2020 14:18,Great deal on spacious 2bed w/in unit laundry - South Williamsburg!!!,"$2,500 ",2br -
 (47th Street & Greenpoint Ave),1/15/2020 13:54,"Gorgeous 3 Bedroom in Woodside, Queens","$2,395 ",3br -
 (Eastelmhurst),1/15/2020 13:48,One bedroom apartment for rent,"$1,400 ",1br -
 (Woodside),1/15/2020 13:40,Large 2 BR 1 BATH  APARTMENT NEAR ALL ! NEAR TRAINS!,"$2,400 ",2br -
 (Woodside),1/15/2020 13:37,Location! Location! Location 3 Bedroom Railroad Apartment,"$2,200 ",3br -
 (Astoria NY),1/15/2020 13:07,2BR APT ASTORIA BY OWNER NO FEE,"$2,000 ",2br -
 (BRIARWOOD),1/15/2020 13:01,OPEN HOUSE! BRIARWOOD- LUXURY RENOVATED STUDIOS APARTMENTS 7186583597,"$1,599 ",400ft
 (Jamaica Estates),1/15/2020 13:00,OPEN HOUSE! JAMAICA ESTATES RENO 2/2BTH/BALCONY  718-658-3597 $2475,"$2,475 ","2br -
                    1000ft"
 (Jamaica Estates),1/15/2020 13:00,JAMAICA ESTATES RENOVATED 2BR/1BTH IN LUXURY BUILDING $2250,"$2,250 ","2br -
                    1000ft"
 (Elmhurst),1/15/2020 12:59,超大3房Elmhurst big 3bed apt for rent,"$2,400 ","3br -
                    1200ft"
 (Jamaica Estates),1/15/2020 12:59,JAMAICA ESTATES RENO ALCOVE STUDIO IN LUXURY BUILDINGS,"$1,649 ",550ft
 (Elmhurst),1/15/2020 12:58,電梯樓Elmhurst nice 1bed apt for rent,"$1,800 ","1br -
                    600ft"
 (Jackson Heights (best location),1/15/2020 12:51,Large 2BR / Jackson Heights -New Kitchen & Bathroom!!! Elevator_No Fee,"$2,400 ",2br -
 (Woodside),1/15/2020 12:50,3房2衛浴Woodside big 3bed 2bath apt plus basement for rent,"$3,200 ","3br -
                    1000ft"
 (Astoria),1/15/2020 12:49,***LUXURY 1 BED APT *** PRIME LOCATION*** NO FEE****,"$2,900 ",
 (25mins to Midtown),1/15/2020 12:46,"$2,5oo 3Bed 1Bath near R+M+#7 trains",$2 ,"3br -
                    1000ft"
 (LONG ISLAND CITY),1/15/2020 12:43,1 BED ROOM,"$1,750 ",1br -
 (JAMAICA),1/15/2020 12:36,1 BED ROOM,"$1,750 ",1br -
 (near #7 train),1/15/2020 12:29,"$2,5oo ~ 3Bed 1Bath ~ 1st Floor",$25 ,"3br -
                    1100ft"
 (MASPETH),1/15/2020 12:26,1 BED ROOM,"$1,750 ",1br -
 (Astoria),1/15/2020 12:25,2 Bedroom apt in the heart of Astoria 30th Ave,"$2,030 ","2br -
                    900ft"
 (WOODSIDE),1/15/2020 12:18,1 BED ROOM,"$1,750 ",1br -
 (ASTORIA),1/15/2020 12:14,1 BED ROOM,"$1,750 ",1br -
 (Maspeth),1/15/2020 12:05,2 Bedroom for Rent on 69th St.,"$2,000 ",2br -
 (Elmhurst),1/15/2020 11:24,Good area... 2 bed... Terrace.... Great deal... New Reno,"$1,850 ",2br -
 (ASTORIA),1/15/2020 11:22,LUXURY 1 BEDROOM APARTMENT BROADWAY @ 37 STREET,"$1,950 ","1br -
                    650ft"
" (MURRAY HILL, FLUSHING)",1/17/2020 12:47,FANTASTIC RENOVATED SUNNY 3BR*1.5 BATH*QUIET BLOCK*GREAT LOCATION,"$2,425 ",3br -
" (Astoria, New York)",1/17/2020 12:40,"NO FEE*STUDIO*N,W Train*PAY ONLY ELECTRIC","$1,900 ",
 (ASTORIA),1/17/2020 12:36,LARGE 3 BEDROOM APARTMENT 14TH STREET @ 27TH AVENUE,"$2,400 ","3br -
                    1100ft"
 (ASTORIA),1/17/2020 12:34,LUXURY 1 BEDROOM APARTMENT BROADWAY @ 37 STREET,"$1,950 ","1br -
                    650ft"
 (Elmhurst),1/17/2020 12:34,Large Apt for Rent - 1 block from Subway NO FEE,"$1,750 ",1br -
 (ASTORIA/QUEENS),1/17/2020 12:26,ASTORIA / APT. CASA PRIVADA,"$3,800 ",4br -
 (Ridgewood),1/17/2020 12:25,Amazing 2 bedroom in brand new building,"$2,750 ",2br -
 (Jamaica),1/17/2020 12:23,1 Bedroom Apt - All Included - BIG,"$1,200 ",1br -
 (Jackson Heights),1/17/2020 12:23,"New Development!  NO FEE, Luxury Studio in Jackson Heights!","$2,440 ",1br -
 (Jackson Heights),1/17/2020 12:21,"New Development!  NO FEE, Luxury 2Bed/2Bath in Jackson Heights!","$3,775 ",2br -
 (Jackson Heights),1/17/2020 12:20,"New Development!  NO FEE, Luxury Studio in Jackson Heights!","$1,972 ",
 (Jackson Heights),1/17/2020 12:19,"New Development!  NO FEE, Luxury 3Bed/2Bath in Jackson Heights!","$4,519 ",3br -
 (BRIARWOOD),1/17/2020 12:09,"LARGE NEW RENOV. NEW KITCHEN,NEW BATHROOM, CLOSE TO SUBWAY E,F-TRAIN","$1,800 ",1br -
 (Ridewood),1/17/2020 11:44,HIGH-END designed 1 bedroom for Rent - NO FEE,"$2,644 ",1br -
,1/17/2020 11:39,"NO FEE, LIC Luxury Short Term Rental, Walk in closet, Available NOW","$3,250 ",2br -
 (Ridgewood/ Glendale/ Fresh Pond),1/17/2020 11:35,No Fee* Gorgeous Renovated 2 Bed w/ Backyard Access,"$2,100 ",2br -
 (Rego Park/ Forest Hills),1/17/2020 11:32,Beautiful Renovated 2 Bed Apt in Rego Park Near M & R Trains,"$2,214 ",2br -
 (Woodhaven),1/17/2020 11:30,APARTMENT FOR RENT/RENTA,"$1,425 ",1br -
 (KEW GARDENS),1/17/2020 11:26,"BIG RENOVATED APT ,CLOSE TO ALL SHOP. & TRANSPORT., IN CONDO BUILDINGD","$2,000 ",2br -
 (Woodhaven / Glendale / Kew Gardens),1/17/2020 11:22,Gorgeous Renovated Large JR 1 Bed 1 Bath **Woodhaven** Elevator,"$1,700 ",1br -
 (Astoria / 30th Avenue),1/17/2020 11:21,*No Fee* Spacious Renovated 1 Bed 1 Bath *Astoria* Near N & W Trai,"$2,295 ",1br -
 (Astoria / Ditmars),1/17/2020 11:20,*No Fee* Sunny 3 Bed 2 Bath W/ Laundry + City Views Near N & W Tra,"$3,550 ",3br -
 (KEW GARDENS/Queens),1/17/2020 11:18,New 2BR apt,"$2,250 ",2br -
 (Astoria / 30th Avenue / Broadway),1/17/2020 11:17,Renovated HUGE 1 Bed 1 Bath ** in ASTORIA *Near N/W Trains,"$2,150 ",1br -
 (Elmhurst / Jackson Heights),1/17/2020 11:17,Renovated Gorgeous 1 Bed 1 Bath * Elmhurst *Nearby 7/E/F/M/R Trains !!,"$2,005 ",1br -
 (Flushing),1/17/2020 11:17,2 bed room apartment for rent,"$1,800 ",2br -
 (Astoria),1/17/2020 11:16,Lovely spacious four bed duplex,"$3,800 ",4br -
 (JAMAICA),1/17/2020 11:15,BEAUTIFUL SUNNY 2 BEDROOM APT NEAR ALL,"$1,900 ",2br -
 (Rego Park/ Forest Hills),1/17/2020 11:15,Renovated 1 Bed 1 Bath in Rego Park! Near M & R Trains !,"$1,775 ",1br -
 (Woodside/ Jackson Heights / Elmhurst),1/17/2020 11:13,GORGEOUS Renovated SPACIOUS STUDIO in **Woodside**,"$1,610 ",
 (REGO PARK/FOREST HILLS),1/17/2020 10:39,2 BEDROOM 1 BATHROOM NEW APARTMENT,"$2,199 ","2br -
                    1050ft"
" (Long Island City, Queens)",1/17/2020 10:39,Bloc - 2 BR / 2 BA,$1 ,2br -
 (Astoria),1/17/2020 10:37,Spacious 2br* 1Bath! R-M trains* Available asap!,"$2,200 ",2br -
 (College Point / Whitestone / Malba),1/17/2020 10:36,Luxury 2 bedrooms apartment with water front / Manhattan view  -,"$1,900 ",2br -
 (Howard Beach),1/17/2020 10:24,"3 Beds, 2 Baths No Broker Fee","$2,700 ",
 (ASTORIA),1/17/2020 9:34,3BR _2FLOORS_2BATHS_YARD_DOG=OK,"$3,600 ",3br -
 (astoria),1/17/2020 9:31,BUILDING _STUDIO_ BROADWAY-29ST,"$1,475 ",1br -
 (ASTORIA),1/17/2020 9:29,:)  OPEN STUDIO  AT BUILDIN BROADWAY-29ST,"$1,475 ",1br -
 (ASTORIA),1/17/2020 9:27,2BR- 2BATHS_ MANHATTAN VIEWS_ ELEVATOR LAUNDRY 3OAVE-33ST,"$2,900 ","2br -
                    1200ft"
 (ASTORIA),1/17/2020 9:26,PEN HOUSE 2BR_2BATHS_2BALCONIES_LAUNDRY 3OAVE-33ST,"$2,900 ",2br -
 (Cypress Hills + Jamaica Ave.),1/17/2020 9:19,-------------------------2CUARTOS BEISMAN $1600-----------------------,"$1,600 ",2br -
 (QUEENS),1/17/2020 9:18,"1CUARTO APARTAMENTO BEISMAN $1,150 < < < ~~~~~~~~~~~~~~~~~~~","$1,150 ",1br -
 (Queens + RENTES HOY),1/17/2020 9:16,~~~~~~~~~~~~~~~~~>>2CUARTOS APTO_____TODO INCLUIDO<~~,"$1,800 ",2br -
 (Astoria),1/17/2020 9:01,3 Bedrooms 2 Baths 30th Avenue,"$3,000 ",3br -
,1/17/2020 8:51,"Large Studio - Queens Mall area. Elmhurst, N.Y.","$1,550 ",
 (Elmhurst Queens woodside),1/17/2020 8:23,"Luxury Elevator building, super, security camera E F M R 7 train","$3,585 ",2br -
" (Jamaica, NY)",1/17/2020 5:47,3 Bedroom Unit - Available - Immediately,"$4,000 ","3br -
                    1500ft"
 (Rosedale),1/17/2020 0:02,3 Large Newly Renovated Bedroom apt,"$2,500 ","3br -
                    1400ft"
 (Flushing / Murray Hill / College Point),1/16/2020 22:29,"Northern, L.I.R.R ( 1 Bed ) Elevator/Laundry *All Utilities* Pets Ok","$1,950 ","1br -
                    900ft"
 (Astoria),1/16/2020 22:28,By Owner ASTORIA studio between Ditmars train station and park,"$1,595 ",600ft
 (Kew Gardens / Briarwood / Forest Hills / Rego Park),1/16/2020 22:23,"Cozy Studio, Separate Kitchen, Q10 Bus / L.I.R.R, Elevator/Laundry","$1,595 ",
 (Flushing),1/16/2020 22:17,Beech Ave ( Big Studio ) “Great Area” With Elevator/Laundry,"$1,550 ",
 (Sunnyside),1/16/2020 22:13,Lovely Spacious One Bedroom Apartment in Sunnyside,"$2,000 ",1br -
 (Jackson Heights / Elmhurst),1/16/2020 22:10,"Big ""L Shaped"" Studio W/ Separate Kitchen, Utilities Included, Pets Ok","$1,599 ",
 (Jackson Heights / Elmhurst),1/16/2020 22:10,"Gourmet, Stainless Kitchen *Utilities Included* Elevator, Pets Ok, A1","$1,699 ",
 (Briarwood / Kew Gardens / Forest Hills / Rego Park),1/16/2020 22:08,"Big and OPEN ( Studio ) W/ Elevator/Laundry, E/F Train, Pets Ok","$1,549 ",
 (Bayside—Bay Terrace),1/16/2020 22:06,"2ndFL,Wood Fl,Heat/Gas Incl,Washer/Dryer,Priv.Entrance*Hablo Español","$2,300 ",3br -
 (College Point),1/16/2020 22:05,"2nd Fl,Heat Included,Balcony,Good Condition*Hablo Español","$1,900 ",2br -
 (Woodhaven / Ozone Park / Kew Gardens),1/16/2020 22:05,Gorgeous *Forest* 1 BED *Elevator/Laundry* J Train /Q56 Bus,"$1,700 ","1br -
                    800ft"
 (Bayside—Oakland Gardens),1/16/2020 21:54,"Large,All Utilities Incl,Balcony,Near Queensboro College*Hablo Español","$2,200 ",2br -
 (Forest Hills),1/16/2020 21:51,2 Bedroom First Floor in Forest Hills,"$2,300 ",2br -
 (Long Island City),1/16/2020 21:09,LUXE LIC 1BD*$3200-$3500*FREE RENT*PAY NET RENT!CALL 917.951.5062,"$3,200 ",1br -
 (Flushing),1/16/2020 19:50,"Renovated, Spacious, Sunny, Elevator, Laundry, Lowest Fee","$1,575 ",
" (Jamaica, Queens)",1/16/2020 19:31,Great Office Space In,"$3,000 ",
 (Astoria),1/16/2020 19:19,*** King size bedrooms *** Great natural light *** Small pets OK ***,"$2,600 ","3br -
                    950ft"
 (Astoria),1/16/2020 19:18,*** Washer dryer *** Gut Renovated *** Astoria Park views ***,"$2,799 ","2br -
                    950ft"
 (Astoria),1/16/2020 18:58,Renovated 2BR in a 6F building - BROADWAY,"$2,350 ",2br -
 (Astoria),1/16/2020 18:55,Spacious 1BR/balcony/rooftop in a new building - 30TH Ave,"$2,500 ",1br -
" (Jamaica, Queens)",1/16/2020 18:44,Gorgeous 1 bedroom apartment in the perfect location,"$1,600 ",1br -
 (Ridgewood),1/16/2020 18:08,Brand New ALCOVE STUDIO in Heart of Ridgewood* Near M & L Trains,"$1,695 ",
 (Hollis),1/16/2020 18:08,Bedroom apartmnent*Roomate welcome,"$2,500 ",5br -
 (Ozone Park),1/16/2020 17:46,3 Br Apt.,"$2,300 ",3br -
 (Jamaica),1/16/2020 17:28,"4BR Apt/HW fl/StainlessSteel/Granite(BriarwoodJamaica)$2,800/No Broker","$2,800 ",4br -
 (Long Island City),1/16/2020 17:22,"1 min from Queensboro Plaza, elevator doorman studio/1BR!","$2,325 ",1br -
 (Oakland Gardens),1/16/2020 17:00,ID:1364769 Sunny & Spacious 2 Bedroom Apartment for Rent,"$2,200 ",2br -
 (SUNNYSIDE),1/16/2020 16:55,1 BED ROOM,"$1,750 ",1br -
 (Springfield Gardens),1/16/2020 16:45,First Floor Apt near Belt Pky. Utilities included,"$2,700 ",3br -
 (Astoria Near Broadway),1/16/2020 16:31,Updated 2 BR in High-Rise Bldg -- Prime LIC/Astoria Neighborhood!,"$2,350 ",2br -
 (College Point),1/16/2020 16:18,ID:1365990 Newly Renovated 3 Bedroom Apartment,"$1,800 ",
 (Jackson Heights / Elmhurst),1/16/2020 16:08,"Big ""L Shaped"" Studio W/ Separate Kitchen, Utilities Included, Pets Ok","$1,599 ",
 (ASTORIA),1/16/2020 16:07,C-THIS GREAT _STUDIO_ $1475  _ BUILDING _BROADWAY-29ST,"$1,475 ",1br -
 (Jackson Heights / Elmhurst),1/16/2020 16:07,"Gourmet, Stainless Kitchen *Utilities Included* Elevator, Pets Ok, A1","$1,699 ",
 (Rego Park),1/16/2020 16:05,"Huge Deluxe Alcove STUDIO, REGO PARK! Doorman!  **NO FEE","$1,775 ",
 (Forest Hills),1/16/2020 15:56,NO FEE!  Beautiful 1Bed/1Bath in FOREST HILLS!,"$1,895 ",1br -
 (ASTORIA),1/16/2020 15:53,FOR RENT :)  STUDIO  $1475 @ BUILIDNG _ BROADWAY-29ST,"$1,475 ",1br -
 (Forest Hills),1/16/2020 15:52,NO FEE!  Spacious Alcove Studio in FOREST HILLS!,"$1,625 ",
 (Woodside),1/16/2020 15:33,"Beautiful, RENOVATED 2Bed/1.5Bath in WOODSIDE!  NO FEE!","$2,695 ",2br -
 (Astoria),1/16/2020 15:31,1 BEDROOM APT IN THE HEART OF ASTORIA RENOVATED- CALL TODAY,"$1,650 ",
 (Flushing),1/16/2020 15:29,"NO FEE!  SPACIOUS, Renovated 2Bed/1Bath in FLUSHING!","$2,225 ",2br -
 (Rosedale),1/16/2020 15:10,Furnished Room for rent in 2br Basement apt,$800 ,2br -
 (Kew Garden Hills),1/16/2020 15:06,NO FEE* Luxury Renovated 1 Bed *Gym *Roof Deck *Pet Friendly,"$2,104 ",1br -
 (Elmhurst / Jackson Heights),1/16/2020 14:54,Renovated Gorgeous 1 Bed 1 Bath * Elmhurst* Nearby 7/E/F/M/R Trains !!,"$2,005 ",1br -
 (Astoria / 30th Avenue / Broadway),1/16/2020 14:52,Renovated HUGE 1 Bed 1 Bath ** in ASTORIA *Near N/W Trains,"$2,150 ",1br -
 (Forest Hills),1/16/2020 14:44,FOREST HILLS RENOVATED 1BR/1BTH IN LUXURY BUILDING $2199,"$2,199 ","1br -
                    750ft"
 (Jamaica Estates),1/16/2020 14:43,JAMAICA ESTATES RENO ALCOVE STUDIO IN LUXURY BUILDINGS,"$1,649 ",550ft
 (Jamaica Estates),1/16/2020 14:43,JAMAICA ESTATES RENOVATED 2BR/1BTH IN LUXURY BUILDING $2250,"$2,250 ","2br -
                    1000ft"
 (Jamaica Estates),1/16/2020 14:42,OPEN HOUSE! JAMAICA ESTATES RENO 2/2BTH/BALCONY  718-658-3597 $2475,"$2,475 ","2br -
                    1000ft"
 (BRIARWOOD),1/16/2020 14:41,OPEN HOUSE! BRIARWOOD- LUXURY RENOVATED STUDIOS APARTMENTS 7186583597,"$1,599 ",400ft
 (Long Island City),1/16/2020 14:33,1 MONTH FREE----LUX 2 BED 2 BATH---BALCONY---20TH FLOOR----,"$4,120 ","2br -
                    800ft"
 (Long Island City),1/16/2020 14:32,"High-Floor Studio with a Modern Separate Kitchen, Ample Closet Space a","$2,400 ",
 (Astoria),1/16/2020 14:29,Beautiful Huge 3 Bedroom 36th street Ditmars Blvd,"$3,300 ",3br -
 (Briarwood / Kew Gardens / Forest Hills / Rego Park),1/16/2020 14:29,"Utilities Included ( Studio ) W/ Elevator/Laundry, E/F Train, Pets Ok","$1,549 ",
 (Richmond Hill),1/16/2020 14:28,Fully furnished Modern 3 Bedroom 2 Bathroom apartment,"$2,400 ","3br -
                    1100ft"
 (astoria),1/16/2020 14:09,3 BR + Balcony + 1.5 Bath + Dining Room - Ditmars / Astoria,"$3,000 ","3br -
                    1000ft"
 (Kew Gardens),1/16/2020 14:01,No Fee* Luxury 2 Bed 2 Bath 3 Balconies w/ Laundry in Unit & Balco,"$2,875 ",2br -
 (Astoria / Ditmars),1/16/2020 14:00,*No Fee* Sunny 3 Bed 2 Bath W/ Laundry + City Views Near N & W Tra,"$3,550 ",3br -
 (Astoria / 30th Avenue),1/16/2020 13:59,*No Fee* Spacious Renovated 1 Bed 1 Bath *Astoria* Near N & W Trai,"$2,295 ",1br -
 (ELMHURST),1/16/2020 13:58,1 BED ROOM,"$1,750 ",1br -
 (FLUSHING),1/16/2020 13:50,1 BED ROOM,"$1,750 ",1br -
 (Whitestone),1/16/2020 13:45,Four bed room apartment newly renovated,"$4,000 ",4br -
 (Astoria),1/16/2020 13:44,Lovely spacious four bed duplex,"$3,800 ",4br -
 (COLLEGE POINT),1/16/2020 13:35,1 BED ROOM,"$1,750 ",1br -
 (ASTORIA),1/16/2020 13:31,1 BED ROOM,"$1,750 ",1br -
 (Jamaica),1/16/2020 13:19,2nd Floor Apt with Water and Heat Included,"$1,400 ",1br -
 (Jamaica Center ~ E-J-Z trains),1/16/2020 12:51,"$2,ooo(4-units left) 2Bed 1Bath's ~ w/Balcony+Rooftop",$1 ,"2br -
                    900ft"
 (Astoria),1/16/2020 12:35,***ASTORIA  RIVERFRONT *** FREE MONTH *** LUXURY NEW DEVELOPMENT ***,"$2,850 ",1br -
 (Queens),1/16/2020 12:34,New House 3 Bedroom with Jacuzzi,"$2,350 ",
 (Astoria),1/16/2020 12:31,-> Triboro Bridge Views -- No Fee! -- Private Terrace! --Washer/Dryer,"$2,995 ","1br -
                    675ft"
 (Long Island City),1/16/2020 12:28,#NAME?,"$2,699 ",1br -
 (Astoria),1/16/2020 12:25,==NO FEE===LUXURY 1 BED===BALCONY===ROOFTOP===LAUNDRY,"$2,899 ",1br -
 (Far Rockaway),1/18/2020 22:52,3bed 2 bath apartment,"$2,100 ",3br -
" (EAST ELMHURST, NY)",1/18/2020 20:46,3 BEDROOM APARTMENT FOR RENT,"$2,200 ",
 (East Elmhurst),1/18/2020 20:24,3 Bedroom and 2 full baths East Elmhurst Apt for Rent,"$2,500 ","3br -
                    2350ft"
 (Sunnyside),1/18/2020 20:23,New 3 bedrooms 2 bath Apt,"$2,600 ",1000ft
 (Rosedale),1/18/2020 19:31,Available Immediately,"$1,800 ",2br -
 (WOODHAVEN QUEENS +  TREN J + A),1/18/2020 19:29,3CUARTOS~ FACIL RENTAR<~~~~~~~~~~~~~~~~,"$2,000 ",3br -
 (Richmond Hill Queens),1/18/2020 19:28,♡ 1BdRM. APT. <~~~~~~~~~~ APARTAMENTO de 1CUARTO<~~~~~~~~~~~~,"$1,500 ",1br -
 (Astoria),1/18/2020 19:05,Enormous 3 room  apt 800 sq feet  off Steinway St stabilized building,"$1,975 ","1br -
                    800ft"
" (Jamaica, Queens)",1/18/2020 18:30,"1 Bedroom Renovated Apartment $1,525","$1,525 ",1br -
 (Queens Village),1/18/2020 17:43,1 bedroom apartment on a quiet block,"$1,700 ",
 (Rosedale),1/18/2020 17:02,Amazing 3 bedroom 2 bath,"$2,400 ",3br -
 (Flushing),1/18/2020 16:49,ID# 1366011 One Bedroom Apartment for Rent,"$1,600 ",1br -
 (Astoria),1/18/2020 15:48,1bdrm Decorators dream,"$1,700 ","1br -
                    550ft"
 (Maspeth),1/18/2020 15:00,2 Bedroom for Rent on 69th St.,"$2,000 ",2br -
 (bayside),1/18/2020 14:21,ID#1364409 Lovely 1 Bedroom Apartment in the Heart of Bayside,"$1,725 ",
 (Jamaica Center ~ E-J-Z trains),1/18/2020 14:19,"$2,ooo(4-units left) 2Bed 1Bath's ~ w/Balcony+Rooftop",$1 ,"2br -
                    900ft"
 (Ridgewood),1/18/2020 14:17,Beautiful 1bed Apartment_Private Roof Deck_NO FEE,"$2,640 ",1br -
 (Astoria),1/18/2020 14:16,Renovated 2 bedroom apartment,"$2,000 ",2br -
 (Sunnyside),1/18/2020 14:06,"Gorgeous 1 Bedroom Large Elevater Building withW/D , Near 7 train","$1,725 ",1br -
 (Flushing),1/18/2020 13:46,ID:1361454 Beautiful Renovated Apartment for Rent,"$2,350 ",
 (Astoria),1/18/2020 13:28,"Beautiful 2 bedroom, 1 bath apartment in Astoria","$2,600 ","2br -
                    850ft"
 (Queens + RENTES HOY),1/18/2020 12:58,~~~~~~~~~~~~~~~~~>>2CUARTOS APTO_____TODO INCLUIDO<~~,"$1,800 ",2br -
 (QUEENS),1/18/2020 12:58,"1CUARTO APARTAMENTO BEISMAN $1,150 < < < ~~~~~~~~~~~~~~~~~~~","$1,150 ",1br -
 (Cypress Hills + Jamaica Ave.),1/18/2020 12:56,-------------------------2CUARTOS BEISMAN $1600-----------------------,"$1,600 ",2br -
 (SUNNYSIDE),1/18/2020 12:18,1 BED ROOM,"$1,750 ",1br -
 (ASTORIA),1/18/2020 12:14,1 BED ROOM,"$1,750 ",1br -
 (Queens Ridgewood),1/18/2020 11:21,Cozy 2BR Apartment in Glendale,"$2,200 ","2br -
                    800ft"
 (41st off of Skillman Ave.),1/18/2020 11:00,"41st St and 43rd Ave. 2 bedroom apartment, Near the 7 train!!!","$1,900 ",2br -
 (Astoria),1/18/2020 10:59,Lovely spacious four bed duplex,"$3,800 ",4br -
 (Flushing),1/18/2020 10:58,2 bed room apartment for rent,"$1,800 ",2br -
 (Bayside),1/18/2020 10:57,Bayside 1bd/1bath apt available Feb 2nd,"$1,775 ",1br -
 (Bayside),1/18/2020 10:54,New Reno House for rent... 3 Bed... Garage... Backyard...,"$3,398 ",3br -
 (Jamaica),1/18/2020 10:38,Spacious 1 Bedroom Minutes from St Johns University,"$1,400 ",1br -
 (Bayside),1/18/2020 10:34,Newly Renovated Apartment... 2 bed... Bright... Great Location...,"$1,998 ",2br -
 (Jackson Heights),1/18/2020 10:27,Easy approval... 2 Bed... Bright... Good area...,"$1,998 ",2br -
" (ST ALBANS, JAMAICA QUEENS)",1/18/2020 10:20,2 BEDROOM  APARTMENT-mint condition,"$1,750 ",2br -
 (Elmont),1/18/2020 10:17,1 bedroom basement ready on feb 15 !!,"$1,600 ",1br -
 (Richmond Hill),1/18/2020 10:02,3 Bedroom lets move in !!!! 2500,"$2,500 ",3br -
 (whitestone),1/18/2020 9:58,ID# 1361008 Lovely 2 Bedroom Apartment for Rent,"$2,000 ",2br -
 (Woodhaven),1/18/2020 9:32,3 bedroom and 2 bedroom apartment lets move you in!!,"$2,500 ",3br -
 (Sprimgfield Gardens),1/18/2020 9:24,Renovated studio apt near JFK,"$1,200 ",
 (Woodside/Sunnyside),1/18/2020 8:48,"Updated Apartment, Only $1950! Prime Location in Woodside! LOW FEE!","$1,950 ","1br -
                    700ft"
 ((South Ozone Park (Wakefield)),1/18/2020 8:30,"HUGE 3 BEDROOM 2 FULL BATH SKYLIGHTS, JACUZZI, BALCONY & CENTRAL AIR !","$2,500 ","3br -
                    1200ft"
 (Richmond Hill___Ozone Park____Jamaica),1/18/2020 8:23,🚊Newly Renovated___2bd___Close 2 Train___Jfk Airport__Lefferts blvd✈️,"$1,900 ",2br -
 (Murray Hill),1/18/2020 8:16,♣Beautiful 2 Bed__Tons of Dining Options_Massive Bedrooms__1000 sq Ft♣,"$2,099 ","2br -
                    1000ft"
 (Murray Hill),1/18/2020 8:15,♣Gorgeous 1 Bed__Tons of Dining Options_Massive Bedroom__700+ sq Ft♣,"$1,699 ",1br -
 (flushing),1/18/2020 1:50,!!! 3BDRM !!! 1.5 BATH !!! ELEVATOR !!! LAUNDRY !!! PARKING !!!,"$2,575 ",3br -
 (Forest Hills),1/18/2020 0:59,Adorable 1BR apartment in Forest Hills,"$1,850 ",1br -
 (Kew Gardens),1/18/2020 0:32,Stunning One Bedroom Apartment in Kew Gardens,"$1,750 ",1br -
 (Woodside),1/18/2020 0:30,Spacious Apartment in 3 fam house,"$1,850 ","2br -
                    1200ft"
 (Jackson Heights),1/18/2020 0:14,Beautiful One Bedroom Apartment in Jackson Heights,"$1,800 ",1br -
,1/17/2020 22:44,Studio apartment,"$1,200 ",
 (ASTORIA),1/17/2020 21:28,HALF MONTH BROKER FEE 1BEDROOM BIG CLOSETS KING SIZE BEDROOM LAUNDRY,"$2,150 ","1br -
                    575ft"
 (ELMHURST),1/17/2020 21:27,BEAUTIFUL 1BEDROOM ELMHURST LAUNDRY ELEVATOR BIG CLOSETS,"$2,000 ","1br -
                    770ft"
